OTU_Full_ID,GAB6329,GAB6330,GAB6331,GAB6858,GAB6859,GAB6860,GAB6409,GAB6410,GAB6411,GAB6930,GAB6931,GAB6932,GABS002,GABS003,GABS008,GAB6634,GAB6635,GAB6636,GAB7003,GAB7004,GAB7005,GAB5926,GAB5927,GAB5928,GAB5284,GAB5285,GAB5286,GAB5869,GAB5870,GAB5871,GAB5358,GAB5359,GAB5360,GABS005,GABS006,GABS013,GABS017,GABS023,GABS024,GAB6701,GAB5427,GAB5732,GAB6280,GAB6702,GAB6802,GAB6360,GAB6878,GAB5733,GAB6703,GAB5428,GABW005,GAB5734,GAB6582,GAB6704,GAB6951,GAB5735,GAB5232,GAB5429,GAB5594,GAB5430
GAB_alkB_OTUa_59_BPA_1235_Chevron_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,1,15,11,191,136,482,147,206,33,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_74_BPA_448_Chevron_10,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,87,78,110,28,0,54,0,0,0,0,34,13,4,1,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_349_BPA_69_Chevron_4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,7,2,1,10,6,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_369_BPA_2_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_69_BPA_15_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_77_BPA_485_Chevron_1,0,0,0,0,0,0,0,0,0,0,0,0,2,22,0,166,134,70,36,1,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_333_BPA_645_Chevron_18,0,0,0,0,0,0,0,0,0,0,0,0,1,42,0,178,120,155,32,8,74,8,0,3,0,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_54_BPA_597_Chevron_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,27,35,15,17,36,29,34,19,86,45,53,36,0,1,26,31,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_4_BPA_1540_Chevron_53,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,45,90,41,51,8,43,80,61,59,103,120,84,77,27,62,92,161,49,0,26,39,70,62,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_45_BPA_680_Chevron_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3,139,13,0,124,28,188,59,71,28,0,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_56_BPA_371_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,53,4,0,52,9,134,24,44,15,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_12_BPA_1142_Chevron_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,151,47,91,110,100,25,0,281,17,153,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_421_BPA_150_Chevron_1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,21,19,3,0,2,2,0,1,85,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_206_BPA_704_Chevron_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,0,1,0,0,0,0,1,0,131,20,306,55,124,32,0,19,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_281_BPA_172_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,14,38,21,44,10,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_542_BPA_842_Chevron_7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,25,23,93,61,38,77,81,140,84,84,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_558_BPA_284_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,6,1,8,5,65,14,84,22,37,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_53_BPA_1046_Chevron_8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,47,31,46,115,67,30,113,94,148,125,98,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_143_BPA_361_Chevron_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,13,0,14,0,3,0,1,91,23,24,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_136_BPA_2823_Chevron_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,60,193,188,217,609,220,410,277,250,190,0,0,12,15,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_44_BPA_2_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_548_BPA_238_Chevron_0,0,0,0,0,0,0,4,0,0,145,54,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_28_BPA_13560_Chevron_152,0,0,0,0,0,0,0,0,0,0,0,0,3,69,0,518,394,442,148,16,195,566,1902,763,1470,1344,614,374,431,588,1512,1450,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_555_BPA_1550_Chevron_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,128,46,99,17,114,38,152,157,138,323,155,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_75_BPA_450_Chevron_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,103,51,16,41,13,0,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_39_BPA_3_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_24_BPA_86_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,38,4,4,2,4,8,7,3,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_25_BPA_371_Chevron_3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1,14,16,4,86,25,11,12,20,30,15,47,11,0,27,1,11,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_223_BPA_94_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,9,6,1,1,0,11,0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_129_BPA_441_Chevron_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,0,4,14,4,3,14,19,9,8,11,172,26,84,31,0,9,3,6,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_463_BPA_190_Chevron_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,109,0,31,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_43_BPA_48_Chevron_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14,0,1,5,3,1,2,2,3,4,0,0,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_106_BPA_260_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,5,14,18,8,2,22,0,2,2,1,8,1,26,43,25,10,28,19,0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_286_BPA_254_Chevron_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,56,9,12,13,11,17,23,4,41,24,19,0,5,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_234_BPA_4222_Chevron_51,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,112,71,88,80,2,68,19,0,788,2001,225,180,31,30,0,114,204,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_437_BPA_400_Chevron_8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,1,6,6,0,4,1,0,35,115,13,4,26,14,0,36,85,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_376_BPA_90_Chevron_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,1,0,0,0,20,0,11,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_557_BPA_122_Chevron_2,0,0,0,0,0,0,0,1,2,0,0,0,0,15,0,33,12,32,15,1,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_517_BPA_165_Chevron_4,0,0,0,0,0,0,19,20,17,0,0,0,0,3,0,11,5,28,6,0,12,4,0,5,12,18,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_471_BPA_133_Chevron_11,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,17,19,24,8,0,16,2,0,0,6,4,2,1,2,1,5,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_469_BPA_492_Chevron_11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,14,1,1,61,51,72,31,94,31,0,5,20,9,20,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_246_BPA_96_Chevron_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,6,4,5,20,24,9,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_353_BPA_431_Chevron_0,0,0,0,0,0,0,29,197,177,0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_260_BPA_113_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,3,2,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_476_BPA_6_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_453_BPA_25_Chevron_1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,1,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_454_BPA_583_Chevron_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,556,2,5,0,0,0,1,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_455_BPA_120_Chevron_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,21,3,8,1,0,6,3,1,8,3,0,1,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_385_BPA_41_Chevron_4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,5,10,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_294_BPA_931_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,78,709,25,9,8,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_157_BPA_776_Chevron_0,0,0,0,0,0,0,38,101,6,609,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_230_BPA_873_Chevron_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,11,1,2,2,15,141,59,187,47,48,39,19,171,29,50,33,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_256_BPA_966_Chevron_0,0,0,0,0,0,0,416,0,55,478,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_211_BPA_21_Chevron_0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_549_BPA_73_Chevron_0,0,28,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_302_BPA_167_Chevron_0,0,0,0,0,0,0,76,0,1,86,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_543_BPA_278_Chevron_0,0,0,2,0,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_345_BPA_98_Chevron_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,88,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_30_BPA_800_Chevron_10,0,0,0,0,0,0,0,112,0,0,10,0,0,5,0,51,65,19,28,1,42,15,162,25,38,75,48,15,41,7,22,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_105_BPA_62_Chevron_4,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,1,9,5,3,0,4,1,3,1,16,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_564_BPA_398_Chevron_6,0,0,0,0,0,0,0,31,0,0,0,0,0,2,0,21,22,6,11,1,12,5,202,15,10,15,14,5,15,1,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_420_BPA_230_Chevron_11,0,0,0,0,0,0,0,22,0,0,1,0,0,2,0,9,10,2,6,0,4,1,23,4,7,16,11,12,25,3,27,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_133_BPA_334_Chevron_15,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,26,94,40,51,2,49,8,0,1,0,4,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_217_BPA_61_Chevron_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,26,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_414_BPA_59_Chevron_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,18,12,2,2,4,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_478_BPA_275_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,41,13,81,8,7,0,12,80,15,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_567_BPA_31_Chevron_1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,15,0,7,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_33_BPA_2587_Chevron_1,0,0,0,0,0,0,329,474,552,725,468,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_78_BPA_1120_Chevron_0,0,0,0,0,0,0,168,474,58,217,188,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_379_BPA_4_Chevron_0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_174_BPA_102_Chevron_0,0,0,0,0,0,0,0,0,0,44,51,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_577_BPA_12_Chevron_0,0,0,0,0,0,0,1,6,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_602_BPA_9_Chevron_0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_248_BPA_28_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_423_BPA_2_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_498_BPA_264_Chevron_64,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,15,64,50,21,0,13,10,0,45,0,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_457_BPA_135_Chevron_0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_313_BPA_38_Chevron_0,0,0,0,0,0,0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_357_BPA_237_Chevron_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_283_BPA_28_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_489_BPA_271_Chevron_6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,0,0,0,0,0,0
GAB_alkB_OTUa_138_BPA_1277_Chevron_31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,53,140,0,0,978,5,96
GAB_alkB_OTUa_590_BPA_798_Chevron_16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,38,0,172,72,0,10,13,0,6,0,0,0,0,0
GAB_alkB_OTUa_55_BPA_1030_Chevron_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,190,0,407,260,0,0,0,36,5,0,0,0,0,0
GAB_alkB_OTUa_598_BPA_5_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_67_BPA_964_Chevron_104,0,0,0,0,0,0,1,0,1,0,4,0,7,54,0,113,135,97,71,1,105,13,67,5,105,117,55,1,0,0,7,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_583_BPA_995_Chevron_163,0,0,0,0,0,0,0,0,0,0,2,0,9,75,0,149,111,104,87,1,144,7,61,6,76,94,58,1,0,0,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_19_BPA_1243_Chevron_1,0,1,10,0,0,0,94,77,69,738,166,60,0,2,0,1,3,8,0,0,0,2,5,0,1,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_86_BPA_860_Chevron_9,0,3,2,0,0,0,118,84,51,218,75,25,0,14,0,31,25,24,18,1,24,6,35,10,17,25,24,4,1,1,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUb_87_BPA_2113_Chevron_120,0,0,0,0,0,0,1,1,0,2,0,2,15,86,0,210,211,219,151,1,215,66,145,101,134,225,168,10,5,9,68,53,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_576_BPA_3_Chevron_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GAB_alkB_OTUa_525_BPA_990_Chevron_24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,14,3,9,0,7,19,153,36,57,102,74,65,59,26,159,107,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
